id_smart;name;description;cod_cat_n1_smt;categoria_nivel_1;cod_cat_n2_smt;categoria_nivel_2;marca;formato;precio;image1;image2;image3;empresa;name_tottus;score_tottus;marca_tottus;formato_tottus;precio_tottus;name_lider;score_lider;marca_lider;formato_lider;precio_lider;name_jumbo;score_jumbo;marca_jumbo;formato_jumbo;precio_jumbo;flag_mmpp
L723601;Vino Sauvignon Blanc, 750 cc;Vino Blanco Sauvignon Blanc 2018 Lago Ranco, 750cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;casa silva;750 cc;23190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1051896a.jpg]&sink;;;Lider;;;;;;vino sauvignon blanc 750 cc casa silva 750 cc;95.0;casa silva;750 cc;23190.0;;;;;;0
L723602;Vino Reserva Carmenere, 750 ml;Vino Tinto Cabernet Sauvignon 2017 S38, 750cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;casa silva;750 ml;31290.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1051898a.jpg]&sink;;;Lider;;;;;;vino reserva carmenere 750 ml casa silva 750 ml;95.0;casa silva;750 ml;31290.0;;;;;;0
L723603;Vino Pinot Noir, 750 cc;no info;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;casa silva;750 cc;23190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1051900a.jpg]&sink;;;Lider;;;;;;vino pinot noir 750 cc casa silva 750 cc;95.0;casa silva;750 cc;23190.0;;;;;;0
L723628;Espumante Brut, 1.5 L;Vino Espumante Brut Chandon, 1500ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;chandon;1.5 l;33590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1051922a.jpg]&sink;;;Lider;;;;;;espumante brut 15 l chandon 15 l;95.0;chandon;1.5 l;33590.0;;;;;;0
L723629;Vino Cabernet Sauvignon, 1,5 l;Vino Tinto Cabernet Sauvignon 2020 Montes Alpha, 1500cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;montes;1,5 l;23590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1051924a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon 15 l montes 15 l;95.0;montes;1,5 l;23590.0;;;;;;0
L723715;Espumante Grand Cru Blanc de Noirs, 750 cc;Vino Espumante Grand Cru Blanc de Noirs Caballo Loco, 750cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;caballo loco;750 cc;23290.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1052081a.jpg]&sink;;;Lider;;;;;;espumante grand cru blanc noirs 750 cc caballo loco 750 cc;95.0;caballo loco;750 cc;23290.0;;;;;;0
L723716;Espumante Blanc de Blancs, 750 cc;no info;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;valdivieso;750 cc;14990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1052083a.jpg]&sink;;;Lider;;;;;;espumante blanc blancs 750 cc valdivieso 750 cc;95.0;valdivieso;750 cc;14990.0;;;;;;0
L723717;Espumante Blanc de Noirs, 750 cc;Vino Espumante Blanc de Noirs Valdivieso, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;valdivieso;750 cc;14990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1052085a.jpg]&sink;;;Lider;;;;;;espumante blanc noirs 750 cc valdivieso 750 cc;95.0;valdivieso;750 cc;14990.0;;;;;;0
L723913;Vino Semillón, 750 ml;no info;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;carmen quijada;750 ml;16650.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1052467a.jpg]&sink;;;Lider;;;;;;vino semillón 750 ml carmen quijada 750 ml;95.0;carmen quijada;750 ml;16650.0;;;;;;0
L723990;Gomitas Mix Fiesta, 150 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;fini;150 g;2590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1052611a.jpg]&sink;;;Lider;;;;;;gomitas mix fiesta 150 g fini 150 g;95.0;fini;150 g;2590.0;;;;;;0
L724064;Galletas Delicia Rellena Chocolate, 220 g;Galletas Delicias Relleno Sabor a Chocolate Arcor, 220g;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;arcor;220 g;2250.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1052755a.jpg]&sink;;;Lider;;;;;;galletas delicia rellena chocolate 220 g arcor 220 g;95.0;arcor;220 g;2250.0;;;;;;0
L646895;Yoghurt Batido Berries Multipack, 12 Un x 115 g;no info;CO_001;Colaciones;YG_001;Yoghurt;nestle;12 un x 115 g;2950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1052914a.jpg]&sink;;;Lider;;;;;;yoghurt batido berries multipack 12 x 115 g nestle 12 x 115 g;95.0;nestle;12 un x 115 g;2950.0;;;;;;0
L725309;Agua Purificada con Gas, 1,6 L;Agua Purificada Con Gas Lider, 1600ml;BYL_001;Bebidas y Licores;A_001;Aguas;lider;1,6 l;720.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1054923a.jpg]&sink;;;Lider;;;;;;agua purificada gas 16 l lider 16 l;95.0;lider;1,6 l;720.0;;;;;;1
L725478;Capsula Cafe Armonico Espresso, 10 un;Café Espresso en Cápsulas Armonico Lavazza, 10Unidades;DYD_001;Desayunos y Dulces;CYH_001;Café Té y Hierbas;lavazza;10 un;6140.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1055259a.jpg]&sink;;;Lider;;;;;;capsula cafe armonico espresso 10 lavazza 10;95.0;lavazza;10 un;6140.0;;;;;;0
L725480;Capsula Cafe Armonico Deciso Espresso, 10 un;Café Espresso en Cápsulas Deciso Lavazza, 10Unidades;DYD_001;Desayunos y Dulces;CYH_001;Café Té y Hierbas;lavazza;10 un;6140.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1055261a.jpg]&sink;;;Lider;;;;;;capsula cafe armonico deciso espresso 10 lavazza 10;95.0;lavazza;10 un;6140.0;;;;;;0
L725483;Capsula Cafe Lungo Leggero Espresso, 10 un;Café en Cápsulas Lungo Leggero Lavazza, 10Unidades;DYD_001;Desayunos y Dulces;CYH_001;Café Té y Hierbas;lavazza;10 un;6140.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1055263a.jpg]&sink;;;Lider;;;;;;capsula cafe lungo leggero espresso 10 lavazza 10;95.0;lavazza;10 un;6140.0;;;;;;0
L725484;Capsulas Cafe Nespresso Italiano 6, 10 un;Café en Cápsulas Italiano Caffesso, 10Unidades;DYD_001;Desayunos y Dulces;CYH_001;Café Té y Hierbas;caffesso;10 un;4930.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1055265a.jpg]&sink;;;Lider;;;;;;capsulas cafe nespresso italiano 6 10 caffesso 10;95.0;caffesso;10 un;4930.0;;;;;;0
L725485;Café Liofilizado Chocolate Frasco, 50 gr;Café Chocolate 100% Arábica Selección, 50g;DYD_001;Desayunos y Dulces;CYH_001;Café Té y Hierbas;seleccion;50 g;2850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1055267a.jpg]&sink;;;Lider;;;;;;café liofilizado chocolate frasco 50 gr seleccion 50 g;95.0;seleccion;50 g;2850.0;;;;;;0
L726157;Agua saborizada sin gas pomelo menta Botella, 1,5 L;Bebida de Fantasía con Jugo sin Azúcar Pomelo y Menta Benedictino, 1500ml;BYL_001;Bebidas y Licores;A_001;Aguas;benedictino;1,5 l;950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1056510a.jpg]&sink;;;Lider;;;;;;agua saborizada gas pomelo menta botella 15 l benedictino 15 l;95.0;benedictino;1,5 l;950.0;;;;;;0
L726161;Agua saborizada sin gas limonada jengibre Botella, 1,5 L;Bebida de Fantasía con Jugo sin Gas Limonada y Jengibre Benedictino, 1500ml;BYL_001;Bebidas y Licores;A_001;Aguas;benedictino;1,5 l;950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1056512a.jpg]&sink;;;Lider;;;;;;agua saborizada gas limonada jengibre botella 15 l benedictino 15 l;95.0;benedictino;1,5 l;950.0;;;;;;0
L726165;Agua saborizada sin gas manzana Botella, 1,5 L;Agua Saborizada sin Gas Manzana Benedictino, 1500ml;BYL_001;Bebidas y Licores;A_001;Aguas;benedictino;1,5 l;950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1056514a.jpg]&sink;;;Lider;;;;;;agua saborizada gas manzana botella 15 l benedictino 15 l;95.0;benedictino;1,5 l;950.0;;;;;;0
L726169;Agua saborizada sin gas pera Botella, 1,5 L;Agua Saborizada sin Gas Pera Benedictino, 1500ml;BYL_001;Bebidas y Licores;A_001;Aguas;benedictino;1,5 l;950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1056516a.jpg]&sink;;;Lider;;;;;;agua saborizada gas pera botella 15 l benedictino 15 l;95.0;benedictino;1,5 l;950.0;;;;;;0
L726278;Torta Manjarate tradicional, 1 Un;Torta 10 Personas Bandeja Manjarate Tradicional Soprole, 1000g;PYP_001;Panadería y Pastelería;PAS_001;Pastelería;donuts factory;1 un;11590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1056707a.jpg]&sink;;;Lider;;;;;;torta manjarate tradicional 1 donuts factory 1;95.0;donuts factory;1 un;11590.0;;;;;;0
L5018106;Gomitas Sandía, 90 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;ambrosoli;90 g;1090.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057078a.jpg]&sink;;;Lider;;;;;;gomitas sandía 90 g ambrosoli 90 g;95.0;ambrosoli;90 g;1090.0;;;;;;0
L726511;Espumante Vina Mar Brut Unique Botellín, 375 cc;Vino Espumante Brut Unique Viñamar de Casablanca, 375ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;viña mar;375 cc;4590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057082a.jpg]&sink;;;Lider;;;;;;espumante vina mar brut unique botellín 375 cc viña mar 375 cc;95.0;viña mar;375 cc;4590.0;;;;;;0
L726512;Espumante Brut Lata, 250 cc;Vino Espumante Brut Undurraga, 250ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;undurraga;250 cc;2490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057084a-1.jpg]&sink;;;Lider;;;;;;espumante brut lata 250 cc undurraga 250 cc;95.0;undurraga;250 cc;2490.0;;;;;;0
L726514;Vino Sauvignon Blanc Reserva Lata, 250 cc;Vino Blanco Sauvignon Blanc Winemode, 250ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;winemode;250 cc;1590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057086a.jpg]&sink;;;Lider;;;;;;vino sauvignon blanc reserva lata 250 cc winemode 250 cc;95.0;winemode;250 cc;1590.0;;;;;;0
L726515;Vino Rosé Reserva Lata, 250 cc;Vino Rosé Winemode, 250ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;winemode;250 cc;1590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057088a.jpg]&sink;;;Lider;;;;;;vino rosé reserva lata 250 cc winemode 250 cc;95.0;winemode;250 cc;1590.0;;;;;;0
L726516;Vino Pinot Noir Reserva Lata, 250 cc;Vino Tinto Reserva Pinot Noir Winemode, 250ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;winemode;250 cc;1590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057090a.jpg]&sink;;;Lider;;;;;;vino pinot noir reserva lata 250 cc winemode 250 cc;95.0;winemode;250 cc;1590.0;;;;;;0
L726518;Espumante Brut Limited, 187 cc;Vino Espumante Limited Brut Valdivieso, 187.5ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;valdivieso;187 cc;2790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057094a.jpg]&sink;;;Lider;;;;;;espumante brut limited 187 cc valdivieso 187 cc;95.0;valdivieso;187 cc;2790.0;;;;;;0
L726762;Pastilla sabor menta Kiss, 35 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;mentos;35 g;2090.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057499a.jpg]&sink;;;Lider;;;;;;pastilla sabor menta kiss 35 g mentos 35 g;95.0;mentos;35 g;2090.0;;;;;;0
L726765;Gomitas acidas Xtremes Belts, 57 g;Gomias Acidas Xtremes Chupa Chups, 57g;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;chupa chups;57 g;890.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057505a.jpg]&sink;;;Lider;;;;;;gomitas acidas xtremes belts 57 g chupa chups 57 g;95.0;chupa chups;57 g;890.0;;;;;;0
L732657;Huevo Chubi con Confitura, 30 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;arcor;30 g;930.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057513a.jpg]&sink;;;Lider;;;;;;huevo chubi confitura 30 g arcor 30 g;95.0;arcor;30 g;930.0;;;;;;0
L726845;Pack Chocman Black, 264 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;costa;264 g;2190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057614a.jpg]&sink;;;Lider;;;;;;pack chocman black 264 g costa 264 g;95.0;costa;264 g;2190.0;;;;;;0
L726851;Pizza Thin and Crispy 4 Carnes, 390 g;no info;C_001;Congelados;CC_001;Comidas Congeladas;great value;390 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057622a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy 4 carnes 390 g great value 390 g;95.0;great value;390 g;3850.0;;;;;;0
L726851;Pizza Thin and Crispy 4 Carnes, 390 g;no info;PL_001;Platos Preparados;PF_001;Platos Listos Familiar;great value;390 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057622a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy 4 carnes 390 g great value 390 g;95.0;great value;390 g;3850.0;;;;;;0
L726852;Pizza Thin and Crispy Pepperoni, 370 g;no info;C_001;Congelados;CC_001;Comidas Congeladas;great value;370 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057624a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy pepperoni 370 g great value 370 g;95.0;great value;370 g;3850.0;;;;;;0
L726852;Pizza Thin and Crispy Pepperoni, 370 g;no info;PL_001;Platos Preparados;PF_001;Platos Listos Familiar;great value;370 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057624a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy pepperoni 370 g great value 370 g;95.0;great value;370 g;3850.0;;;;;;0
L726853;Pizza Thin and Crispy Suprema, 403 g;no info;C_001;Congelados;CC_001;Comidas Congeladas;great value;403 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057626a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy suprema 403 g great value 403 g;95.0;great value;403 g;3850.0;;;;;;0
L726853;Pizza Thin and Crispy Suprema, 403 g;no info;PL_001;Platos Preparados;PF_001;Platos Listos Familiar;great value;403 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057626a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy suprema 403 g great value 403 g;95.0;great value;403 g;3850.0;;;;;;0
L726854;Pizza Thin and Crispy Hawaiana, 403 g;Pizza Thin & Crispy Crust Congelada Hawaiana Great Value, 403g;PL_001;Platos Preparados;PF_001;Platos Listos Familiar;great value;403 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057628a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy hawaiana 403 g great value 403 g;95.0;great value;403 g;3850.0;;;;;;0
L726854;Pizza Thin and Crispy Hawaiana, 403 g;Pizza Thin & Crispy Crust Congelada Hawaiana Great Value, 403g;C_001;Congelados;CC_001;Comidas Congeladas;great value;403 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057628a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy hawaiana 403 g great value 403 g;95.0;great value;403 g;3850.0;;;;;;0
L726855;Pizza Thin and Crispy Margarita, 373 g;Pizza Thin & Crispy Crust Congelada Margherita Great Value, 373g;PL_001;Platos Preparados;PF_001;Platos Listos Familiar;great value;373 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057630a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy margarita 373 g great value 373 g;95.0;great value;373 g;3850.0;;;;;;0
L726855;Pizza Thin and Crispy Margarita, 373 g;Pizza Thin & Crispy Crust Congelada Margherita Great Value, 373g;C_001;Congelados;CC_001;Comidas Congeladas;great value;373 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057630a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy margarita 373 g great value 373 g;95.0;great value;373 g;3850.0;;;;;;0
L726857;Pizza Thin and Crispy Chocolate, 310 g;Pizza Thin & Crispy Crust Congelada Triple Chocolate Great Value, 310g;C_001;Congelados;CC_001;Comidas Congeladas;great value;310 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057634a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy chocolate 310 g great value 310 g;95.0;great value;310 g;3850.0;;;;;;0
L726857;Pizza Thin and Crispy Chocolate, 310 g;Pizza Thin & Crispy Crust Congelada Triple Chocolate Great Value, 310g;PL_001;Platos Preparados;PF_001;Platos Listos Familiar;great value;310 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057634a.jpg]&sink;;;Lider;;;;;;pizza thin and crispy chocolate 310 g great value 310 g;95.0;great value;310 g;3850.0;;;;;;0
L726871;Levadura Seca, 10 g;no info;PYP_001;Panadería y Pastelería;R_001;Repostería;collico;10 g;260.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1057650a.jpg]&sink;;;Lider;;;;;;levadura seca 10 g collico 10 g;95.0;collico;10 g;260.0;;;;;;0
L727095;Caramelo de Hierbas Eucalipto sin Azúcar, 27 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;ricola;27 g;1390.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1058009a.jpg]&sink;;;Lider;;;;;;caramelo hierbas eucalipto azúcar 27 g ricola 27 g;95.0;ricola;27 g;1390.0;;;;;;0
L727570;Yoghurt Proteína Trozos Mango Maracuya, 155 gr;Yoghurt Batido Protein+ Trozos de Mango y Maracuyá Soprole, 155g;CO_001;Colaciones;YG_001;Yoghurt;soprole;155 g;680.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1058810a.jpg]&sink;;;Lider;;;;;;yoghurt proteína trozos mango maracuya 155 gr soprole 155 g;95.0;soprole;155 g;680.0;;;;;;0
L727579;Arandanos Bañados en Chocolate, 190 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;goplana;190 g;2490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1058824a.jpg]&sink;;;Lider;;;;;;arandanos bañados chocolate 190 g goplana 190 g;95.0;goplana;190 g;2490.0;;;;;;0
L727744;Alimento Seco Perro Adulto Raza Pequeña Bolsa, 3 Kg;no info;MAS_001;Mascotas;PE_001;Perro;animal planet;3 kg;14190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1059090a.jpg]&sink;;;Lider;;;;;;alimento seco perro adulto raza pequeña bolsa 3 kg animal planet 3 kg;95.0;animal planet;3 kg;14190.0;;;;;;0
L727745;Alimento Seco Cachorro Raza Pequeña Bolsa, 2,5 Kg;no info;MAS_001;Mascotas;PE_001;Perro;animal planet;2,5 kg;14190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1059092a.jpg]&sink;;;Lider;;;;;;alimento seco cachorro raza pequeña bolsa 25 kg animal planet 25 kg;95.0;animal planet;2,5 kg;14190.0;;;;;;0
L727746;Alimento Seco Gato, 2,1 Kg;no info;MAS_001;Mascotas;G_001;Gato;animal planet;2,1 kg;10090.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1059094a.jpg]&sink;;;Lider;;;;;;alimento seco gato 21 kg animal planet 21 kg;95.0;animal planet;2,1 kg;10090.0;;;;;;0
L728507;Pack Cerveza American Lager Latas, 12 u;no info;BYL_001;Bebidas y Licores;CE_001;Cervezas;coors;12 u;7750.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060503a.jpg]&sink;;;Lider;;;;;;pack cerveza american lager latas 12 u coors 12 u;95.0;coors;12 u;7750.0;;;;;;0
L877098;Pack Cerveza Latas, 18 Un;no info;BYL_001;Bebidas y Licores;CE_001;Cervezas;royal guard;18 un;9990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060507a.jpg]&sink;;;Lider;;;;;;pack cerveza latas 18 royal guard 18;95.0;royal guard;18 un;9990.0;;;;;;0
L728634;Cereal Rellenitos Con Chocolate, 440 g;Cereal para Desayuno Rellenitos Chocolate Lider, 440g;DYD_001;Desayunos y Dulces;CER_001;Cereales;lider;440 g;2590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060717a.jpg]&sink;;;Lider;;;;;;cereal rellenitos chocolate 440 g lider 440 g;95.0;lider;440 g;2590.0;;;;;;1
L743716;Cerveza Patagonia Red Lager Lata, 470 ml;Cerveza Red Lager Patagonia, 470cc;BYL_001;Bebidas y Licores;CE_001;Cervezas;austral;470 ml;1250.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060839a.jpg]&sink;;;Lider;;;;;;cerveza patagonia red lager lata 470 ml austral 470 ml;95.0;austral;470 ml;1250.0;;;;;;0
L743718;Cerveza Patagonia Hoppy Lager Lata, 470 ml;Cerveza Patagonia Hoppy Lager Cerveza Austral, 470cc;BYL_001;Bebidas y Licores;CE_001;Cervezas;austral;470 ml;1250.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060841a.jpg]&sink;;;Lider;;;;;;cerveza patagonia hoppy lager lata 470 ml austral 470 ml;95.0;austral;470 ml;1250.0;;;;;;0
L789167;Barra Proteína Wild Protein Chocolate Maní 5X 45 G C/U, 225 g;Batido Proteico Shake & Go Chocolate Wild Protein, 330ml;CO_001;Colaciones;BYC_001;Barritas y cereales;wild protein;225 g;6000.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060989a.jpg]&sink;;;Lider;;;;;;barra proteína wild protein chocolate maní 5x 45 g cu 225 g wild protein 225 g;95.0;wild protein;225 g;6000.0;;;;;;0
L789167;Barra Proteína Wild Protein Chocolate Maní 5X 45 G C/U, 225 g;Batido Proteico Shake & Go Chocolate Wild Protein, 330ml;DYD_001;Desayunos y Dulces;CER_001;Cereales;wild protein;225 g;6000.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060989a.jpg]&sink;;;Lider;;;;;;barra proteína wild protein chocolate maní 5x 45 g cu 225 g wild protein 225 g;95.0;wild protein;225 g;6000.0;;;;;;0
L789166;Barra Proteína Wild Protein Chocolate 5 X 45 G C/U, 225 g;no info;DYD_001;Desayunos y Dulces;CER_001;Cereales;wild protein;225 g;6000.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060991a.jpg]&sink;;;Lider;;;;;;barra proteína wild protein chocolate 5 x 45 g cu 225 g wild protein 225 g;95.0;wild protein;225 g;6000.0;;;;;;0
L789166;Barra Proteína Wild Protein Chocolate 5 X 45 G C/U, 225 g;no info;CO_001;Colaciones;BYC_001;Barritas y cereales;wild protein;225 g;6000.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060991a.jpg]&sink;;;Lider;;;;;;barra proteína wild protein chocolate 5 x 45 g cu 225 g wild protein 225 g;95.0;wild protein;225 g;6000.0;;;;;;0
L129985;Granola Crunchy Con 10Gr Proteina, 350 g;Granola Crunchy Mix Wild Protein, 300g;DYD_001;Desayunos y Dulces;CER_001;Cereales;wild protein;350 g;4500.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1060993a.jpg]&sink;;;Lider;;;;;;granola crunchy 10gr proteina 350 g wild protein 350 g;95.0;wild protein;350 g;4500.0;;;;;;0
L728866;Wafers Sabor Choco Brownie, 130 g;Barquillos Wafers Choco Brownie Lider, 130g;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;lider;130 g;1590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1061129a-1.jpg]&sink;;;Lider;;;;;;wafers sabor choco brownie 130 g lider 130 g;95.0;lider;130 g;1590.0;;;;;;1
L728867;Wafer Sabor Frutilla, 130 g;Barquillos Wafers Rellenos Frutilla Lider, 130g;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;lider;130 g;1590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1061131a.jpg]&sink;;;Lider;;;;;;wafer sabor frutilla 130 g lider 130 g;95.0;lider;130 g;1590.0;;;;;;1
L728873;Pasta Fresca Sorrentino 4 Quesos, 250 gr;Sorrentinos Pasta Fresca Rellena Cuatro Quesos Avanti, 250g;PL_001;Platos Preparados;PT_001;Para Terminar en Casa;avanti;250 g;3190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/1061143a.jpg]&sink;;;Lider;;;;;;pasta fresca sorrentino 4 quesos 250 gr avanti 250 g;95.0;avanti;250 g;3190.0;;;;;;0
